IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,Rest Central America,NIC,Nicaragua,CO2,1654.7768798355,1662.1816801607,1715.9173077269,1900.767002024,2033.5281059845,2017.744708355,2310.4522015461,2825.1340296422,2556.9944203137,1682.7628046409,1969.3491580055,2077.5330877634,2029.7909925569,2200.9256840992,1998.6814767158,2016.5600567796,2384.9269661731,2411.7839344497,2156.2076869212,1715.9117899091,1964.0226866798,1974.799377886,2292.7290000979,2249.3960205896,2558.7019647197,2718.2697286828,2882.3539779541,3084.9563863147,3586.8815034874,3618.4451106331,3765.9159542405,3989.596259823,4126.6473393766,4520.7514418418,4637.748853504,4399.9419288434,4658.8830894539,4826.9617301543,4636.9378021479,4535.0609959031,4657.6567808647,4876.1292531345,4842.1991664997,4631.5414377747,4901.577229612,5488.4928416799,5713.8521680392,5673.8426540758,5172.5929612114,5315.3471437624,4728.9316487677,5176.7470253779,5404.1407636917,5725.2853541982
Non-Annex_I,Oceania,NIU,Niue,CO2,0.00051791699490292,0.00051168650969171,0.00049905114734713,0.00052544505405808,0.00050685725314683,0.00048939018318004,0.00049195969796883,0.0005222657975132,0.00049154262800205,0.00039778531230199,0.00055635970422415,0.00059821580376852,0.00043040361093511,0.00052670971047948,0.00035944751764606,0.00032738776337932,0.00030996215530148,0.00029430483960143,0.00027216581627917,0.00025002679295691,0.00022525606201244,0.00022171947725686,0.00021906703869017,0.00021641460012349,0.0002146463077457,0.00021022557680123,0.00020668899204565,0.00020226826110118,0.00019696338396781,0.00019199265302334,0.00018668777588997,0.0001822670449455,0.00017696216781213,0.0035322755830565,0.00017132314448987,0.00016778655973429,0.0001665682673565,0.0001673341211676,0.00016534997497871,0.00016589997497871,0.0064867158287898,0.00016501582878982,0.0010226816826009,0.00017381582878982,0.0013493816826009,0.00016171582878982,0.0023058316826009,0.00015973168260092,0.00016006582878982,0.00016061582878982,0.00016006582878982,0.00015918168260092,0.00016039997497871,0.00016017997497871
Annex_I,OECD_Europe,NLD,Netherlands,CO2,134198.95908027,134713.94377087,150482.84400867,156795.25308857,148741.54813384,140056.89331054,150841.3465638,148544.04487635,153342.0137433,162778.43043964,155165.98707104,154247.29200694,143946.33062438,139367.51216062,145504.7754145,149774.98765451,152111.22959209,156376.18068904,156368.07991727,159600.51649763,164871.08634797,170990.23846329,169089.99592091,172358.21685254,173454.90303115,177683.45524731,187913.59245054,180158.45651899,180914.45062342,176210.70646549,176914.61862706,181521.32763152,181903.55115835,184345.44067482,186805.94072945,182200.18137601,177744.64206759,178914.66284819,179991.46662243,174780.74727945,186173.49163724,174130.39264302,171643.3820284,169402.41059566,161788.44439318,169417.60399426,170832.094273,168091.64485122,163020.85569684,157860.42918036,141890.11388632,146314.74676899,132970.72700347,122872.05003554
Annex_I,OECD_Europe,NOR,Norway,CO2,35961.909474352,34683.901821551,37676.881076546,38250.344617307,36669.81551426,35963.734416214,38096.281583027,39065.35481165,38030.940769962,40816.15933712,39119.356921809,35675.576086779,32256.635740327,32129.83197064,34107.291046621,34981.667617692,37373.435874753,36051.344459482,37065.828932621,36070.010056641,36311.534123187,33818.62701437,36360.27151069,38502.235488726,40481.550897587,40647.557316707,40942.650845203,43303.280886952,45102.274877412,46718.636281897,41769.132080526,42282.891239372,41583.35170532,44444.970971397,44890.031851419,43312.459734977,44011.525643314,44905.007039761,47104.271076358,45124.700237523,47984.516592782,46938.412548012,46389.091661649,46877.239455183,46989.814533899,47953.799204897,47370.664726879,47407.931215487,46953.722324538,45743.487433081,44516.142738498,45101.283136412,44555.942064051,44065.204569685
Non-Annex_I,India +,NPL,Nepal,CO2,280.84295726691,281.87490104436,355.45772909446,494.30080361795,490.8861840956,410.43356505526,353.44581167469,396.39014066792,376.97227656181,548.03378056044,611.48602677777,536.35935885484,600.92390128746,827.22028636688,887.77844389332,677.14362259432,895.56077099786,952.87185447794,955.22253896649,767.48948975299,1088.3016863709,1340.6148221238,1410.9598894664,1558.0725502415,1896.6662943992,2061.5200091819,2188.330381816,2417.4209619115,2564.4821519648,3336.0907098075,3419.3034372611,3654.9173385742,2984.1882485748,3387.9914314907,2926.7287863871,3275.6617243666,2712.3328898157,2791.4920364969,3084.9956519319,4063.7838314137,4784.5943855526,5360.3676982226,6224.6858969794,6295.77738595,7351.8247071965,7321.5095323013,10763.29714949,13199.046155425,14888.730126537,13460.290787282,16455.432092433,16591.107405356,17221.927559557,17933.77724276
Non-Annex_I,Oceania,NRU,Nauru,CO2,0.0098636213643059,0.010047349533192,0.010238669775172,0.010420879529438,0.010586386722897,0.010732154526311,0.01085666452506,0.010981174523809,0.011098092449463,0.011231712935925,0.011369888666244,0.011527803786609,0.01171760561397,0.011925628416758,0.01215490902421,0.012410002680184,0.012683317311584,0.01298851864998,0.013293719988377,0.013595884497536,0.013901085835933,0.014194139857379,0.014494785951919,0.014757471680987,0.014967012898393,0.015137075335709,0.015228180212842,0.015270695822171,0.015253993261363,0.01524488277365,0.015240327529793,0.015263103749077,0.015305619358406,0.015345098138497,0.015375466430875,0.015357245455448,0.015337493626836,0.015187183018132,0.015103670214093,0.015100633384856,0.015465646554367,0.015499976429624,0.015909948376724,0.016383693737817,0.016808849831106,0.017097348608695,0.017229450680539,0.017802511655965,0.017176306168877,0.017097348608695,0.017047240926272,0.016702560807784,0.016702560807784,0.016702560807784
Annex_I,Oceania,NZL,New Zealand,CO2,14875.359430867,14480.37203367,16638.43854667,18028.54045709,18735.331495192,17684.588767711,19480.575634939,20021.724800132,19479.385020007,17677.063739466,17778.277203524,17568.536687778,19249.9975939,19422.857298476,19815.275855978,20811.065907942,20272.620830495,21374.79653062,22661.380626628,23062.980422299,24879.998341942,25553.510402127,27190.272478526,27208.879495698,27801.029744873,28721.222672479,29711.757136756,31242.37827108,30354.149612813,31922.352992753,32891.385159182,34813.273089006,34910.956369528,35834.893336987,35432.922711157,36106.640924224,36220.260872582,35009.730648123,36110.085802269,33340.416589152,33368.438068302,32636.750699239,34712.513833177,34513.805787593,35218.237995065,35316.891507042,34671.344859303,36198.503051982,35840.773572863,37302.627866445,35257.95916446,35269.602528988,34600.924752803,35795.085969375
Non-Annex_I,Middle_East,OMN,Oman,CO2,7351.4792011066,7351.973505078,7359.2999723926,7392.8678543602,7761.6314458637,25863.444417933,28794.101908872,28742.342668639,23763.345743251,21435.928608652,12901.807699528,14434.080180873,12580.676681304,14317.072570346,12261.709451676,9552.3920272358,11344.804067653,11022.34900301,12278.526089925,12187.096572559,16409.992984249,19914.473720188,20544.103059919,20700.881050709,19519.704973349,20151.285323905,20958.386649262,21989.267529023,22148.067318296,25219.039183672,26317.158708739,28481.945905736,30452.254536547,32182.454792679,31777.368906797,33042.52101283,42145.144416422,45570.304158481,44727.956637481,47103.659424753,51492.935993164,59740.769053837,67436.432415518,70632.136747903,75027.842425114,79324.020953514,81705.635578626,82351.423906149,85336.157635907,86350.204069645,82197.426350638,88074.4811057,90970.415508578,93094.188394381
Non-Annex_I,India +,PAK,Pakistan,CO2,17847.721855947,18082.793719258,18831.114770035,20038.237676357,21270.871301469,23567.07821492,22492.401041644,23923.037623672,25115.930054112,27106.614443685,29019.718734236,31595.489214337,35482.269472893,37877.019544904,39854.142676679,43922.995806268,47130.269414709,54518.646567183,58706.796361985,63448.55092684,65622.334962127,68107.8773194,74892.906789664,83275.596729766,85567.314077612,91856.441686673,96150.650460761,99087.682525054,100038.41682177,109557.86344155,111866.22636812,113948.03246632,113308.91913334,117468.24170496,131410.36992413,133891.58187372,145281.62930997,161935.25266989,156347.66039078,160045.90784511,155627.24564794,155209.93512663,157080.63925697,160769.56939906,169173.33226315,178254.77296871,196768.26304921,213266.46974181,202283.02483845,198972.33494632,222471.94648045,236743.7130732,218680.18331135,200510.12981048
Non-Annex_I,Rest Central America,PAN,Panama,CO2,2597.5628827088,2602.5979495514,2797.6003467952,3123.2438217488,3184.2618105741,3257.6152478956,3249.4700105125,3221.9226509387,3063.6721584874,3322.2575495383,3195.3527842926,2776.1207470354,3130.4332399972,3589.9337531241,2997.9038751062,2814.6911152449,2911.1233980777,3220.7660801579,2463.9656778402,2573.842006945,2718.2205791093,3136.3200038168,3742.6970217826,3825.0701523317,4069.7225998308,4379.6837954594,4410.006783839,4636.4675858955,5717.2725558629,5004.3094100847,5189.0999090742,6202.5150917838,5408.056104936,5478.5927554958,5506.0171729465,7099.011051961,7488.3268056584,7475.5465815636,7255.4986307878,8673.0624251981,9177.6136645738,9995.517232485,10446.009759175,10259.550694729,10769.168677114,10628.647813569,10661.71573201,10145.669487878,9924.2713891916,13103.266406114,9586.9160599801,10871.971868455,11998.078532406,14720.52763025
Non-Annex_I,Oceania,PCN,Pitcairn,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00085723,0.0000847,,,,,,0.000033,0.0000627,,,,0.0001265,,,,,,,,,,0.0000957,,,,
Non-Annex_I,Rest South America,PER,Peru,CO2,17416.123220879,17378.883848865,17394.205426598,18430.126380745,19987.989840253,20381.719491477,20829.41164401,20524.610492724,20618.801560816,21510.809825844,22628.829904541,23392.467252168,22995.130104954,19509.047154223,20239.88158556,19551.128560027,21285.564208552,23016.687118769,23305.760590431,21003.459203899,20842.592814398,20236.812739287,21110.81799208,22211.388425483,22785.680042005,25886.782776331,28446.809623743,28368.985523491,27272.443959983,29312.606572301,28984.060717034,26936.282325807,28098.805512858,27549.970773866,31816.972114729,31835.75393127,31485.351872718,34370.917074578,38989.046901184,41969.478497847,45841.429986114,49172.682483421,49113.525586927,50315.732338059,53243.371963572,54892.329606498,57491.190644717,55206.13943657,55337.346415271,58159.511769125,47517.99558894,53268.729443107,57011.266702078,58403.362783013
Non-Annex_I,Southeastern Asia,PHL,Philippines,CO2,26559.865009663,26813.791372616,27770.240873112,31453.455837304,29947.055526119,32904.343817232,32792.460893157,35754.452727647,36826.045948604,39602.727080264,35677.201137862,33934.463223029,34130.661900362,36583.425029861,32328.293485523,32084.886585872,30178.221531146,36842.549372249,38446.155126842,39830.469662846,42576.810326025,42832.280164086,46623.15821144,50277.942922481,54225.722270005,65395.528568388,68578.064671052,76844.601686329,75570.425621424,73977.341187297,74245.993784466,71672.683706141,72921.330519083,74756.132046927,75667.844552483,78864.136436255,70952.232488927,76939.735622787,77740.071417701,78623.586968424,84945.343033703,84564.179545734,89478.358777237,97462.312994972,103989.03481486,113161.85028545,121273.44575494,135622.37574717,141312.32829703,147897.06642238,135800.190034,145586.74911301,150638.74692891,161288.34246637
Non-Annex_I,Oceania,PLW,Palau,CO2,1994.780889573,1994.7811625271,1994.7814730232,1994.7817771956,1994.7820139763,1994.7821412178,1994.7821520468,1994.7820579919,1994.781944966,1994.781899732,1994.782009521,2024.847966225,2010.3508206232,2087.0294915899,2308.1487218842,1867.7470349378,2036.0203720709,2134.3859343588,2042.9499028164,2133.3946679896,2155.9472173271,2139.8783023763,1955.8370341074,2001.6747756551,2995.8284415034,2349.7269536985,2211.5744905834,2518.1580490486,2278.7523255898,2419.9097223184,2121.9607003066,2363.55671738,1444.0896525468,1718.1093428285,1521.8310688878,1735.1825588234,1697.7489212209,1383.6449488341,1397.7887999217,2173.7902894128,2110.7134238317,2369.6897588574,3603.9369276966,1824.3290085202,1267.7041342637,1195.3447710135,1144.3499734514,1196.3344958349,1230.5013118472,1268.288786659,1276.3548646591,1328.9641382573,1398.1148741974,1439.5903737864
Non-Annex_I,Indonesia +,PNG,Papua New Guinea,CO2,1129.4824710555,1129.6322004166,1204.489858708,1448.8926173178,1778.008074144,1468.8616515719,1447.3355455487,1528.2570039622,1516.6586432495,1629.7764297333,1754.9788381775,1737.0233384055,1711.256150063,1692.2356706421,1761.7425500085,1948.5214480784,1731.5987154672,2201.8518719994,2069.7147902036,2046.1157767667,2164.9752672016,2218.6772384619,2509.4042270988,2562.9131216888,2553.8638149911,2477.0036131795,2540.7561515045,2665.3086540251,3321.1400390668,2716.7253230357,2945.453342056,3583.480277123,4106.7858254825,4528.9357877347,4818.5773609234,5229.4582766305,5317.0939667711,5283.4647348553,5101.506892251,4949.7015469828,4230.9386102613,4468.5611242766,4260.1026123621,4575.6673542376,5536.862973816,5972.925635278,6619.9702763681,6504.5334908175,6760.3474994533,7132.7510052887,5963.0566180304,5558.2679928915,5812.6057110921,5951.8171033399
Annex_I,Central Europe,POL,Poland,CO2,309121.84504731,317576.98839595,330903.29866486,348591.01986422,361758.31800581,376974.5974713,401711.64546225,416318.75962272,444217.08731674,444839.38383232,456308.68427268,418967.24724283,425205.173759,429176.13223042,444487.12964686,454635.06562726,462246.69030474,478204.81122708,468013.52242529,447108.90000737,371525.22936121,369225.39101812,360315.23310533,360756.62871555,354652.70698536,356434.47071191,372439.53827701,362657.83006055,334057.77642806,324642.14466592,313017.71306307,309749.75606729,302503.1826583,315293.33618223,317475.6114879,317078.16558909,330729.86476568,330279.12047845,324556.17482265,311342.66079802,329363.82820157,326913.14284357,319701.45174919,315069.08881842,302546.1213623,305747.1357643,316704.93000179,330199.36421039,329564.44456869,312082.89687729,296882.14569655,323849.73980255,317291.86581831,286906.78248422
Non-Annex_I,Rest Central America,PRI,Puerto Rico,CO2,29448.50181415,31750.910325128,38867.193757186,43105.584049801,40873.951843367,38032.985208241,41692.062377722,46852.339002043,47444.512027437,40425.686271633,33181.806104723,28447.033810728,21607.873536057,21996.259015799,19735.268314223,17259.918439983,21410.083659875,19139.394157513,22340.922457971,23413.739649346,19018.752354291,19530.211937535,20255.384549818,20768.793230316,21408.956047322,21866.191004692,22179.603213334,22797.855684795,23186.493815029,25148.024053645,25184.017186729,24863.217911786,20143.630894807,26134.187644124,26182.567136385,26312.265202152,16968.419808688,17957.571995979,15396.622859263,13972.802248331,13433.699773368,11667.255698393,11337.512738426,10938.190904996,11511.570085505,12097.078277708,11349.275845339,11629.840737956,13696.974856416,12603.230482944,12489.534619548,12653.945069972,12633.4284044,13815.294080044
Non-Annex_I,Korea,PRK,"Korea, Democratic People's Republic of",CO2,75980.624382533,76324.399291623,79299.034580643,81032.196729507,84134.53639144,87853.214122709,93133.482662779,98336.129676422,103666.170261,111970.61348921,117867.57752623,120978.49227043,126521.1429983,131053.54020659,135640.44302793,140048.76730119,138367.59313254,133246.44822421,136639.1458003,137686.41024356,131964.51389011,126915.6057636,112244.28517509,104007.02016624,95190.124055884,89100.933557735,79057.979416369,76671.966250246,62868.573271307,68566.355624187,73806.33304975,76673.024310782,73443.085781211,74982.052518062,76524.566218897,79737.42538748,81248.530725483,67985.648117719,74457.636421773,71650.175303839,69021.618293677,50907.743668681,49109.690801746,37983.059404633,41683.088380846,32739.276757153,36097.506081531,73598.4772609,66427.037489797,73379.127275247,69080.758661187,57274.473865887,59465.226007101,64274.510180434
Annex_I,OECD_Europe,PRT,Portugal,CO2,16640.512371627,17799.365517737,18195.126984249,20358.076846902,20419.320288459,21997.60119126,23306.317334848,23091.853689175,23961.826813496,26731.02479514,28370.292549833,30054.944147227,31933.513178824,30981.57184426,30269.927345003,28832.910647899,32942.079420153,33041.251194284,34091.287418643,42566.847163258,44039.71406533,45482.878088192,49179.877779351,48141.477916813,49575.638446184,52975.520043076,51273.091014692,53760.358365822,58184.95286319,64903.281405792,64411.657710282,63661.961496839,67898.23734163,62962.472657283,64721.088269592,67985.848120951,63096.621173474,61488.777692098,59408.843607586,58638.060499032,53395.885986323,51544.902929969,49928.286055441,48293.40177471,47822.505835295,51876.358002151,50680.020285101,55303.60061514,51270.681217849,46677.646745897,40926.32334515,39162.722176693,39498.675757358,36171.349709977
Non-Annex_I,Rest South America,PRY,Paraguay,CO2,632.33080798825,643.16048332776,700.35576915537,773.99054009632,748.75504333782,803.24891833331,892.47264597807,1270.5565782239,1526.7933337942,1462.3402683959,1495.8007656168,1444.6400879385,1431.0093309039,1393.687431731,1531.1431941898,1528.3850725603,1632.070218569,1814.7838449973,2047.9188248647,2048.9317127853,2181.0027258316,2131.059179103,2554.3709702524,2911.7633643174,3392.5525771183,3850.669838373,3798.9625761104,4207.4901958586,4408.315732384,4412.8404548984,3638.7604974603,3775.3070565786,3952.2161027428,4078.2522898807,4125.369047296,3802.7415334232,4097.9307254497,3891.7790009072,4547.0500830281,4690.8431363028,5220.709202692,5426.5161656702,5386.5352276892,5613.8322312983,5930.0703676531,6640.2342809653,7491.7700099804,8447.1433848976,8719.5731967581,8496.8667405502,7940.0130140949,8959.5063996216,8178.6690149545,8253.9382699454
